case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,observed_sharing,area_delay_tradeoff,notes
ex244,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=298 delay=35 adp=10430 old=9900,strengthened synth-flow candidate
ex244,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=299 delay=32 adp=9568 old=9900,strengthened synth-flow candidate
ex244,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=299 delay=32 adp=9568 old=9900,strengthened synth-flow candidate
ex244,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dc2_put,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_&dc2_put|preserve_current_frontend_structure_iterative_rewrite|&dc2_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=299 delay=32 adp=9568 old=9900,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rw_rf_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_rw_rf_dc2|preserve_current_frontend_structure_iterative_rewrite|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=579 delay=51 adp=29529 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_rwz,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_rwz|preserve_current_frontend_structure_iterative_rewrite|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=579 delay=51 adp=29529 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dch_dc2_rw,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_dch_dc2_rw|preserve_current_frontend_structure_iterative_rewrite|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=581 delay=51 adp=29631 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drw_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_drw_dc2|preserve_current_frontend_structure_iterative_rewrite|drw_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=581 delay=52 adp=30212 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=581 delay=51 adp=29631 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=581 delay=52 adp=30212 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=580 delay=51 adp=29580 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=577 delay=51 adp=29427 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=581 delay=51 adp=29631 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=581 delay=51 adp=29631 old=29631,strengthened synth-flow candidate
ex240,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dc2_put,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_&dc2_put|preserve_current_frontend_structure_iterative_rewrite|&dc2_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=581 delay=51 adp=29631 old=29631,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rw_rf_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_rw_rf_dc2|preserve_current_frontend_structure_iterative_rewrite|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=694 delay=34 adp=23596 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_rwz,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_rwz|preserve_current_frontend_structure_iterative_rewrite|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=694 delay=35 adp=24290 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dch_dc2_rw,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_dch_dc2_rw|preserve_current_frontend_structure_iterative_rewrite|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=692 delay=34 adp=23528 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drw_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_drw_dc2|preserve_current_frontend_structure_iterative_rewrite|drw_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=698 delay=35 adp=24430 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=698 delay=35 adp=24430 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=698 delay=35 adp=24430 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=696 delay=33 adp=22968 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=693 delay=35 adp=24255 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=696 delay=33 adp=22968 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=699 delay=34 adp=23766 old=23834,strengthened synth-flow candidate
ex245,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dc2_put,preserves current frontend high-level structure; iterative ABC command sequence,ex245|frontend_synthflow_micro_from_current_best|abc_strengthened_&dc2_put|preserve_current_frontend_structure_iterative_rewrite|&dc2_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=698 delay=34 adp=23732 old=23834,strengthened synth-flow candidate
