case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex284,ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,unknown_quadratic_compressor,,prefix_parity_full_clamp_basic,unknown_quadratic_compressor,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex284/metadata/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.json,1,1,OK,215,39,8385,4240,1.977594,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex280_ex284_frontend_quadratic_compressor_20260609_0216/results/candidates.csv,ex280_ex284_frontend_quadratic_compressor_20260609_0216,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex284/aigs/ex284_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,,afdce5c3ccbb60c2de3c33b1aa36b1d7cf05039941e687396430a735c342c0cd,dd9d9d9b4d6f1229bc58beda7c876428046743d333e62f36096787838431ba69,unknown quadratic shared-compressor Verilog seed
ex285,ex285_r9_boundary_mask_all_boundary_optfull,Boundary-helper and current-tree exact sources are both valid; changing the output-plane cut may expose a lower ADP shared cone.,,all-boundary cut through opt-full frontend flow,ex285|boundary_helper_output_mask_r9|bits_0_1_2_3_4_5_6_7_8_9_10_11|decision_tree_base_plus_route_decode_helper|yosys_frontend_optfull_aig|official_evaluate|selected_output_planes,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_r9_boundary_mask_all_boundary_optfull.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_r9_boundary_mask_all_boundary_optfull.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_r9_boundary_mask_all_boundary_optfull.json,1,1,OK,781,16,12496,5499,2.272413,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/verilog/ex285_r9_boundary_mask_all_boundary_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/aigs/ex285_r9_boundary_mask_all_boundary_optfull.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_mask_all_boundary_optfull.evaluate.py.log,68ba9d2c5edc12dadf0a1583f15127066c6fac5108863b2a40de17639ff67c80,ef83ca03eb2d611e656f73c86cbfc607198774d1e42dcaff44d723b2a0c015d2,official OK; improves frontend best
ex285,ex285_r7_boundary_mid_quad,Hamming-weight routing source can reduce area by replacing a middle output quartet with the exact boundary helper while keeping the current best source boundary.,,boundary helper on outputs 4:5:6:7 over decision-tree base,ex285|hamming_weight_routing_output_plane_overlay|boundary_mid_quad|decision_tree_base_plus_exact_boundary_helper_mid_outputs|yosys_internal_abc_g_aig|official_evaluate|bits_4_5_6_7,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_r7_boundary_mid_quad.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_r7_boundary_mid_quad.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_r7_boundary_mid_quad.json,1,1,OK,800,16,12800,5499,2.327696,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r7/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex285/verilog/ex285_r7_boundary_mid_quad.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex285/aigs/ex285_r7_boundary_mid_quad.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex285/logs/ex285_r7_boundary_mid_quad.evaluate.py.log,99298c737004d430e5e404a5f79c41b87d9ed295764e5090b0a308349f0c2ca6,0af7873cd3a58a5875108c5b6b9a9ae12f327097509c2e2bbcebffe37fd52230,dossier=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex285/notes/ex285_r7_boundary_mid_quad_dossier.md; synth_sec=15.27
ex285,ex285_r25_decision_tree_current_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,,current_best_decision_tree_source_synth_preset,ex285|hamming_weight_preserving_lossy_routing_normalizer|decision_tree_source_flow_probe|current_best_decision_tree_source|synth_preset_official_evaluate|exact_truth_preserving_source|full_word,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_r25_decision_tree_current_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_r25_decision_tree_current_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_r25_decision_tree_current_synth_preset.json,1,1,OK,775,17,13175,5499,2.395890,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex240_ex299_frontend_gt2_round25_20260613_0531/agent_shards/unknown-routing-r25/candidates.csv,ex240_ex299_frontend_gt2_round25_20260613_0531,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/aigs/ex285_r25_decision_tree_current_synth_preset.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/unknown-routing-r25/ex285/logs/ex285_r25_decision_tree_current_synth_preset.evaluate.py.log,6d4b9982eb3e561a5f371cefd9782c526d51830d67fa1a7f464982d82c3983dd,7db0eaf700ad1fa8f043e618127a95f14f23f0806bc4da2b3d734535288bad14,official evaluate.py OK
ex285,ex285_r4_current_boundary_d15,,,source RTL resynthesis,ex285|hamming_weight_route_current_boundary_source|single_source_delay_target|preserve_boundary_alt_source|yosys_internal_abc_g_aig_d15|official_evaluate|full_word,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_r4_current_boundary_d15.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_r4_current_boundary_d15.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_r4_current_boundary_d15.json,1,1,OK,777,17,13209,5499,2.402073,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-large-r4/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex285/verilog/ex285_r4_current_boundary_d15.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex285/aigs/ex285_r4_current_boundary_d15.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex285/logs/ex285_r4_current_boundary_d15.evaluate.py.log,86b5eab178181053feb89f54d29ab51fb0c04d6b10f9aeecc01218401118549f,7ef9858d25de90087afd8f2a064d629c518af3cc8dd6b1cd4a01f5571dd11788,equivalent but did not improve target frontend ADP 12800
ex285,ex285_r66_paircount_original_order_tree_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,,paircount_original_order_tree,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_original_order_tree|current_decision-tree_prefix_plus_shared_p45/p67_exact_pair-count_predicates|yosys_internal_abc_g_aig|official_evaluate|full_word,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_r66_paircount_original_order_tree_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_r66_paircount_original_order_tree_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_r66_paircount_original_order_tree_abc_g_aig.json,1,1,OK,781,17,13277,5499,2.414439,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round66_20260613_1050/agent_shards/sub-unk285-treefact-r66/candidates.csv,frontend_source_parallel_round66_20260613_1050,student/work/frontend_source_parallel_round66_20260613_1050/sub-unk285-treefact-r66/ex285/verilog/ex285_r66_paircount_original_order_tree.v,student/work/frontend_source_parallel_round66_20260613_1050/sub-unk285-treefact-r66/ex285/aigs/ex285_r66_paircount_original_order_tree_abc_g_aig.aig,student/work/frontend_source_parallel_round66_20260613_1050/sub-unk285-treefact-r66/ex285/logs/ex285_r66_paircount_original_order_tree_abc_g_aig.evaluate.py.log,731afdfd60b938be1fc785c52dbb97300c45ff36dc2f68dce3ecd48e29137b0b,7f61da65fb52bbd674c825978bb10c981efb112da9f0452b262d1cb325d6c9db,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round66_20260613_1050/sub-unk285-treefact-r66/ex285/logs/ex285_r66_paircount_original_order_tree_abc_g_aig.yosys.log; synth_sec=2.906; eval_sec=0.190; source-only tree factoring
ex285,ex285_ubb_current_boundary_and_norm,frontend source-boundary normalization,,current boundary helper source replay through abc AND frontend,ex285|frontend_source_boundary_normalization|current_boundary_helper_replay|direct_current_source_wrapper|yosys_internal_abc_g_AND|official_evaluate|all_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_ubb_current_boundary_and_norm.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_ubb_current_boundary_and_norm.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_ubb_current_boundary_and_norm.json,1,1,OK,781,17,13277,5499,2.414439,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-breakthrough-b/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-b/ex285/verilog/ex285_ubb_current_boundary_and_norm.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-b/ex285/aigs/ex285_ubb_current_boundary_and_norm.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-breakthrough-b/ex285/logs/ex285_ubb_current_boundary_and_norm.evaluate.py.log,6e6fac3f37d96623d5d21546fb62de23c1e29564279d56206073a900988dc354,a03eee4f0be06ef08aa0387d2add0c346ad5c0153189880003766fb2c8e5c827,snapshot_baseline_frontend_adp=12800
ex285,ex285_r77_tree_route_decode_helper_boundary,hamming_weight_route_source_boundary,,route_class_decode_helper_plus_tree_residual,ex285|hamming_weight_route_source_boundary|route_class_decode_helper_plus_tree_residual|only high-fanout pair OR/AND and parity route keys are kept; residual remains current exact tree|yosys_internal_abc_g_aig|official_evaluate|full_word_helper_boundary,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_r77_tree_route_decode_helper_boundary.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_r77_tree_route_decode_helper_boundary.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_r77_tree_route_decode_helper_boundary.json,1,1,OK,788,17,13396,5499,2.436079,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-unknown-source-r77/candidates.csv,frontend_source_parallel_round77_20260613_1733,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex285/verilog/ex285_r77_tree_route_decode_helper_boundary.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex285/aigs/ex285_r77_tree_route_decode_helper_boundary.aig,,280bb49ebade162eb4bebbef925d892948dc168a8318f7fa0d25e49c45d25615,b564aef0f488a4255ee9370b5ff2d3c178eefc12b4edd9880dc49dc02bee10bd,Helper-boundary source variant around current decision tree; avoids r76 swap/highsplit forms.
ex285,ex285_r9_boundary_current_mask_optfull,Boundary-helper and current-tree exact sources are both valid; changing the output-plane cut may expose a lower ADP shared cone.,,current winning mask through opt-full frontend flow,ex285|boundary_helper_output_mask_r9|bits_0_2_9_11|decision_tree_base_plus_route_decode_helper|yosys_frontend_optfull_aig|official_evaluate|selected_output_planes,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/verilog/ex285_r9_boundary_current_mask_optfull.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/aigs/ex285_r9_boundary_current_mask_optfull.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex285/metadata/ex285_r9_boundary_current_mask_optfull.json,1,1,OK,794,17,13498,5499,2.454628,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/verilog/ex285_r9_boundary_current_mask_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/aigs/ex285_r9_boundary_current_mask_optfull.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r9/ex285/logs/ex285_r9_boundary_current_mask_optfull.evaluate.py.log,b21b355b3b5f4db3b4f273e401f03b75b37cf5c4caa7f71ca347a0a0c830b6ca,5905b1e69d1cc4cb7780ba69a804afeb1114a91c5a8e040cdb19dbc1ffce99be,official OK but non-improving against frontend best
ex286,ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global_abc_g_aig,selective_output_linear_coordinate_hybrid,,sweep_raw_5_6_7_8_1_f11_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_5_6_7_8_1|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/verilog/ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/aigs/ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/metadata/ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global_abc_g_aig.json,1,1,OK,1338,15,20070,2376,8.446970,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex286_ex287_frontend_structural_decomp_20260614_2320/agent_shards/coordinator-ex286-linear-hybrid-sweep/evaluation_results.csv,ex286_ex287_frontend_structural_decomp_20260614_2320,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global_abc_g_aig.aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_5_6_7_8_1_f11_global_abc_g_aig.evaluate.py.log,d8d9ccafdac302bbbd5546415baf97bab634304b77e6a28a50fe34256ebadb37,efd32e3914eeaf61a038b418944ed5ba801b0ed2276b3311ab356954c0806478,selected_bits=5:6:7:8:1;coord_masks=20:40:80:100:2;policy=f11;share=global;base_nodes=551;coord_nodes=370;outer_bits=0:12:1:10
ex286,ex286_linhyb_sweep_raw_1_2_3_6_f11_group_abc_g_aig,selective_output_linear_coordinate_hybrid,,sweep_raw_1_2_3_6_f11_group/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_1_2_3_6|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/verilog/ex286_linhyb_sweep_raw_1_2_3_6_f11_group_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/aigs/ex286_linhyb_sweep_raw_1_2_3_6_f11_group_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/metadata/ex286_linhyb_sweep_raw_1_2_3_6_f11_group_abc_g_aig.json,1,1,OK,1339,15,20085,2376,8.453283,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex286_ex287_frontend_structural_decomp_20260614_2320/agent_shards/coordinator-ex286-linear-hybrid-sweep/evaluation_results.csv,ex286_ex287_frontend_structural_decomp_20260614_2320,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_1_2_3_6_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_1_2_3_6_f11_group_abc_g_aig.aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_1_2_3_6_f11_group_abc_g_aig.evaluate.py.log,366b30c7bb460aade96436a9ce331ceece05d7109c0364218a47bc03b760fbf6,bd3f291fd60fc73e7758add25700e372d70c4e186c90b1c03b8b1698737a6bda,selected_bits=1:2:3:6;coord_masks=2:4:8:40;policy=f11;share=group;base_nodes=1880;coord_nodes=330;outer_bits=0:12:1:10
ex286,ex286_linhyb_sweep_raw_2_5_7_8_f00_global_abc_g_aig,selective_output_linear_coordinate_hybrid,,sweep_raw_2_5_7_8_f00_global/abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|sweep_raw_2_5_7_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/verilog/ex286_linhyb_sweep_raw_2_5_7_8_f00_global_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/aigs/ex286_linhyb_sweep_raw_2_5_7_8_f00_global_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/metadata/ex286_linhyb_sweep_raw_2_5_7_8_f00_global_abc_g_aig.json,1,1,OK,1339,15,20085,2376,8.453283,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex286_ex287_frontend_structural_decomp_20260614_2320/agent_shards/coordinator-ex286-linear-hybrid-sweep/evaluation_results.csv,ex286_ex287_frontend_structural_decomp_20260614_2320,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_sweep_raw_2_5_7_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_sweep_raw_2_5_7_8_f00_global_abc_g_aig.aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_sweep_raw_2_5_7_8_f00_global_abc_g_aig.evaluate.py.log,66a4b808933ea4f6504518cbf64b1682528efeac710d2c8e2d05a71d3423556f,939f3dc9375e109ab36f25966c4a18e1b9832077c7c2fc655dc22c1279c4993e,selected_bits=2:5:7:8;coord_masks=4:20:80:100;policy=f00;share=global;base_nodes=572;coord_nodes=335;outer_bits=0:12:1:10
ex286,ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,,multi_pair_symmetry_cofactor_explicit_outer_bitset,ex286|hamming_weight_preserving_lossy_routing_normalizer|explicit_outer_bitset_symcof_f00_bits_0_12_1_10|multi_pair_orand_key_classonehot|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/verilog/ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/aigs/ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/metadata/ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group_abc_g_aig.json,1,1,OK,1346,15,20190,2376,8.497475,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex286_frontend_symcof_bitset_probe_20260612_1820,student/work/ex286_frontend_symcof_bitset_probe_20260612_1820/coordinator/ex286/verilog/ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group.v,student/work/ex286_frontend_symcof_bitset_probe_20260612_1820/coordinator/ex286/aigs/ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group_abc_g_aig.aig,student/work/ex286_frontend_symcof_bitset_probe_20260612_1820/coordinator/ex286/logs/ex286_unknown_symcof_interleave_f00_bits_0_12_1_10_onehot_group_abc_g_aig.evaluate.py.log,26a3d323c98e2a4ff7d70cdd0ba2fbf2b3a69c96680e8110729b7a1c783fb6cf,725f112445ed46ddc0ea763fc1acdbe8b5fc38f36c9ea545c3c56c346f59837a,official evaluate.py OK; explicit outer bitset probe after round6 blockers; generator quick-screen plus abc_g_aig replay
ex286,ex286_r8_current_optfull_aig,current-best source may map better under an ex205/ex298-style opt-full Yosys frontend flow,,current_source_optfull_aig_flow,ex286|current_best_source_preserving_rewrite|optfull_aig_flow|current_frontend_best_symcof_onehot-group_source|yosys_frontend_abc_g_aig|official_evaluate|all_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/verilog/ex286_r8_current_optfull_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/aigs/ex286_r8_current_optfull_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/metadata/ex286_r8_current_optfull_aig.json,1,1,OK,1352,15,20280,2376,8.535354,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r8/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r8/ex286/verilog/ex286_r8_current_optfull_aig.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r8/ex286/aigs/ex286_r8_current_optfull_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r8/ex286/logs/ex286_r8_current_optfull_aig.evaluate.py.log,cc5f5b2e46de2c62c2178f2671880d167644e2714d7b555c90f6dd1475ac7dd2,67863e627c16edcefe875d4de7e1330db30aeb5533fb6668ae60b632fddc20a4,official OK but non-improving against frontend best
ex286,ex286_r8_lohi_band_flatten,local output-band flattening may balance selector duplication and output sharing,,two_local_output_bands_full_parallel_cases,ex286|source_shape_local_output_band_flattening|lohi_two_band_case|current_frontend_best_symcof_onehot-group_source|yosys_frontend_abc_g_aig|official_evaluate|lower_upper_bands,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/verilog/ex286_r8_lohi_band_flatten.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/aigs/ex286_r8_lohi_band_flatten.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex286/metadata/ex286_r8_lohi_band_flatten.json,1,1,OK,1355,15,20325,2376,8.554293,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r8/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r8/ex286/verilog/ex286_r8_lohi_band_flatten.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r8/ex286/aigs/ex286_r8_lohi_band_flatten.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r8/ex286/logs/ex286_r8_lohi_band_flatten.evaluate.py.log,9210092bfa001a8a3a60babe610d21db2790cf84757ff6673e44a3602006d216,75ab1ae35e2756ec6962912b07a4faaa4584e9dac5fa7d093b816dd5e0e55865,official OK but non-improving against frontend best
