case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,status,verilog_path,aig_path,log_path,notes
ex240,float_fp8,local-fp8-iter-r34,ex240_r34_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex240|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex240_r32_resyn2rs_area_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/aigs/ex240_r34_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/logs/ex240_r34_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex240,float_fp8,local-fp8-iter-r34,ex240_r34_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex240|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex240_r32_resyn2rs_area_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/aigs/ex240_r34_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/logs/ex240_r34_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex240,float_fp8,local-fp8-iter-r34,ex240_r34_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex240|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex240_r32_resyn2rs_area_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/aigs/ex240_r34_ssw_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/logs/ex240_r34_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex240,float_fp8,local-fp8-iter-r34,ex240_r34_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex240|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex240_r32_resyn2rs_area_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/aigs/ex240_r34_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/logs/ex240_r34_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex240,float_fp8,local-fp8-iter-r34,ex240_r34_choice_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow choice_if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex240|frontend_best_structural_remap|abc_diverse_choice_if4_dc2|preserve_frontend_source_shared_logic|parent_ex240_r32_resyn2rs_area_from_frontend_best|choice_if4_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/aigs/ex240_r34_choice_if4_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex240/logs/ex240_r34_choice_if4_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex244,float_fp8,local-fp8-iter-r34,ex244_r34_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex244_r32_resyn2rs_area_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/aigs/ex244_r34_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/logs/ex244_r34_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex244,float_fp8,local-fp8-iter-r34,ex244_r34_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex244_r32_resyn2rs_area_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/aigs/ex244_r34_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/logs/ex244_r34_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex244,float_fp8,local-fp8-iter-r34,ex244_r34_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex244_r32_resyn2rs_area_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/aigs/ex244_r34_ssw_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/logs/ex244_r34_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex244,float_fp8,local-fp8-iter-r34,ex244_r34_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex244_r32_resyn2rs_area_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/aigs/ex244_r34_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/logs/ex244_r34_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex244,float_fp8,local-fp8-iter-r34,ex244_r34_choice_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow choice_if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_choice_if4_dc2|preserve_frontend_source_shared_logic|parent_ex244_r32_resyn2rs_area_from_frontend_best|choice_if4_dc2|official_evaluate|full_word,abc_failed,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/aigs/ex244_r34_choice_if4_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex244/logs/ex244_r34_choice_if4_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-fp8-iter-r34,ex249_r34_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/aigs/ex249_r34_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/logs/ex249_r34_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-fp8-iter-r34,ex249_r34_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/aigs/ex249_r34_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/logs/ex249_r34_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-fp8-iter-r34,ex249_r34_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/aigs/ex249_r34_ssw_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/logs/ex249_r34_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-fp8-iter-r34,ex249_r34_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/aigs/ex249_r34_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/logs/ex249_r34_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-fp8-iter-r34,ex249_r34_choice_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow choice_if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_choice_if4_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|choice_if4_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/aigs/ex249_r34_choice_if4_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex249/logs/ex249_r34_choice_if4_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex245,float_fp8,local-fp8-iter-r34,ex245_r34_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex245|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex245_r32_resyn2rs_area_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex245_frontend_fp8_e5m2_add_gap_class_fix_20260608_1705/ex245/verilog/ex245_semantic_add_gap_class.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/aigs/ex245_r34_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/logs/ex245_r34_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex245,float_fp8,local-fp8-iter-r34,ex245_r34_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex245|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex245_r32_resyn2rs_area_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/ex245_frontend_fp8_e5m2_add_gap_class_fix_20260608_1705/ex245/verilog/ex245_semantic_add_gap_class.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/aigs/ex245_r34_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/logs/ex245_r34_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex245,float_fp8,local-fp8-iter-r34,ex245_r34_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex245|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex245_r32_resyn2rs_area_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/ex245_frontend_fp8_e5m2_add_gap_class_fix_20260608_1705/ex245/verilog/ex245_semantic_add_gap_class.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/aigs/ex245_r34_ssw_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/logs/ex245_r34_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex245,float_fp8,local-fp8-iter-r34,ex245_r34_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex245|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex245_r32_resyn2rs_area_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex245_frontend_fp8_e5m2_add_gap_class_fix_20260608_1705/ex245/verilog/ex245_semantic_add_gap_class.v,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/aigs/ex245_r34_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex249_frontend_gt2_iter_remap_round34_20260613_0752/local-fp8-iter-r34/ex245/logs/ex245_r34_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
