case,domain,hypothesis,method_signature,status,reason,artifact_path,log_path,agent_id,run_id,notes
ex223,fp16,fp16_log,ex223|fp16_log|log_nested_low13_hi5|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/ex223/verilog/ex223_log_nested_low13_hi5.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/official_eval/ex223_log_nested_low13_hi5_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=13; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=13; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26"
ex223,fp16,fp16_log,ex223|fp16_log|log_nested_low14_hi4|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/ex223/verilog/ex223_log_nested_low14_hi4.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/official_eval/ex223_log_nested_low14_hi4_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=4; nested_lo=6; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=4; nested_lo=6; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28"
ex223,fp16,fp16_log,ex223|fp16_log|log_nested_low14_hi5|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/ex223/verilog/ex223_log_nested_low14_hi5.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/official_eval/ex223_log_nested_low14_hi5_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28"
ex223,fp16,fp16_log,ex223|fp16_log|log_nested_low14_hi6|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/ex223/verilog/ex223_log_nested_low14_hi6.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex223/official_eval/ex223_log_nested_low14_hi6_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=6; nested_lo=4; low_items=30660; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=6; nested_lo=4; low_items=30660; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28"
ex224,fp16,positive-normal log-family nested mantissa seed,ex224|fp16_log2_positive_normal_log_family_semantic_shell|nested_hi_lo_mantissa_lut_high_bit_run_trees|shared_special_sign_exp_decode_per_exp_mantissa_runs|yosys_abc_g_AND_D15|abc_xf_official_evaluate|high_bits_run_trees_low12_nested_hi6,equivalent_but_no_frontend_improvement,official ADP 109188 versus current frontend 96224,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/fp16-agent/ex224/verilog/ex224_log_nested_low12_hi6.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/coordinator-ex224/ex224/logs/ex224_log_nested_low12_hi6_abc_g_AND_D15.evaluate.py.log,coordinator-ex224,ex200_ex299_frontend_refgap_round8_20260612_1826,official evaluate.py for current best source with `abc -g AND -D 15`
ex224,fp16,positive-normal log-family nested mantissa seed,ex224|fp16_log2_positive_normal_log_family_semantic_shell|nested_hi_lo_mantissa_lut_high_bit_run_trees|shared_special_sign_exp_decode_per_exp_mantissa_runs|yosys_abc_g_AND_D16|abc_xf_official_evaluate|high_bits_run_trees_low12_nested_hi6,equivalent_but_no_frontend_improvement,official ADP 109188 versus current frontend 96224,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/fp16-agent/ex224/verilog/ex224_log_nested_low12_hi6.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/coordinator-ex224/ex224/logs/ex224_log_nested_low12_hi6_abc_g_AND_D16.evaluate.py.log,coordinator-ex224,ex200_ex299_frontend_refgap_round8_20260612_1826,official evaluate.py for current best source with `abc -g AND -D 16`
ex224,fp16,positive-normal log-family nested mantissa seed,ex224|fp16_log2_positive_normal_log_family_semantic_shell|nested_hi_lo_mantissa_lut_high_bit_run_trees|shared_special_sign_exp_decode_per_exp_mantissa_runs|yosys_abc_g_aig_D15|abc_xf_official_evaluate|high_bits_run_trees_low12_nested_hi6,equivalent_but_no_frontend_improvement,official ADP 96224 versus current frontend 96224,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/fp16-agent/ex224/verilog/ex224_log_nested_low12_hi6.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/coordinator-ex224/ex224/logs/ex224_log_nested_low12_hi6_abc_g_aig_D15.evaluate.py.log,coordinator-ex224,ex200_ex299_frontend_refgap_round8_20260612_1826,official evaluate.py for current best source with `abc -g aig -D 15`
ex224,fp16,positive-normal log-family nested mantissa seed,ex224|fp16_log2_positive_normal_log_family_semantic_shell|nested_hi_lo_mantissa_lut_high_bit_run_trees|shared_special_sign_exp_decode_per_exp_mantissa_runs|yosys_abc_g_aig_D16|abc_xf_official_evaluate|high_bits_run_trees_low12_nested_hi6,equivalent_but_no_frontend_improvement,official ADP 96224 versus current frontend 96224,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/fp16-agent/ex224/verilog/ex224_log_nested_low12_hi6.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/coordinator-ex224/ex224/logs/ex224_log_nested_low12_hi6_abc_g_aig_D16.evaluate.py.log,coordinator-ex224,ex200_ex299_frontend_refgap_round8_20260612_1826,official evaluate.py for current best source with `abc -g aig -D 16`
ex225,fp16,fp16_log10,ex225|fp16_log10|log_nested_low12_hi5|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/ex225/verilog/ex225_log_nested_low12_hi5.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/official_eval/ex225_log_nested_low12_hi5_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; b12:runs=38,max=4,const=26; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; b12:runs=38,max=4,const=26"
ex225,fp16,fp16_log10,ex225|fp16_log10|log_nested_low13_hi5|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/ex225/verilog/ex225_log_nested_low13_hi5.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/official_eval/ex225_log_nested_low13_hi5_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=13; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=13; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26"
ex225,fp16,fp16_log10,ex225|fp16_log10|log_nested_low14_hi5|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/ex225/verilog/ex225_log_nested_low14_hi5.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/official_eval/ex225_log_nested_low14_hi5_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28"
ex225,fp16,fp16_log10,ex225|fp16_log10|log_nested_low14_hi6|semantic_structural_exact|unknown_flow|semantic_structural_exact|semantic_structural_exact,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/ex225/verilog/ex225_log_nested_low14_hi6.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/official_eval/ex225_log_nested_low14_hi6_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=6; nested_lo=4; low_items=30645; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=6; nested_lo=4; low_items=30645; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28"
ex225,fp16,fp16_log_family_sparse_residual_compression,ex225|fp16_log_family_sparse_residual_compression|sparse_per_hi_low14_residual_defaults|shared_special_sign_exp_decode_plus_high_bit_run_trees|yosys_abc_g_aig|abc_xf_official_evaluate|high_bits_run_trees_sparse_low14_residual,LOW_VALUE_EQUIV,official evaluate.py status OK; beats_current_frontend=0,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/verilog/ex225_log_sparse_residual_low14_hi5.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex225/official_eval/ex225_log_sparse_residual_low14_hi5_abc_g_aig.evaluate.py.log,mixed-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,"positive-normal high-bit run trees plus sparse default residual low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; sparse_low_width=14; nested_hi=5; nested_lo=5; hi_groups=960; dense_entries=30720; sparse_overrides=24918; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; truth-derived decomposition exact by construction"
ex240,float_fp8,E4M3FN packed add,ex240|E4M3FN packed add|current same-sign GRS plus compact diff normalizer copied into shard|shared byte decode gap clamp and sign/magnitude selection|yosys_abc_d24_official_evaluate|exact_e4m3fn_add_high_plus_low|full_output_shared_paths,equivalent_low_value,ADP 32350 did not improve current frontend ADP 30090,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/aigs/ex240_current_same_grs_diff_param8_abc_d24.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/logs/ex240_current_same_grs_diff_param8_abc_d24.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,read-only current frontend anchor copied into shard-local work tree
ex240,float_fp8,E4M3FN packed add,ex240|E4M3FN packed add|current same-sign GRS plus compact diff normalizer copied into shard|shared byte decode gap clamp and sign/magnitude selection|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_add_high_plus_low|full_output_shared_paths,equivalent_low_value,ADP 31300 did not improve current frontend ADP 30090,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/aigs/ex240_current_same_grs_diff_param8_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/logs/ex240_current_same_grs_diff_param8_abc_g_aig.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,read-only current frontend anchor copied into shard-local work tree
ex240,float_fp8,E4M3FN packed add,ex240|E4M3FN packed add|current same-sign GRS plus compact diff normalizer copied into shard|shared byte decode gap clamp and sign/magnitude selection|yosys_default_official_evaluate|exact_e4m3fn_add_high_plus_low|full_output_shared_paths,equivalent_low_value,ADP 32350 did not improve current frontend ADP 30090,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/aigs/ex240_current_same_grs_diff_param8_default.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/logs/ex240_current_same_grs_diff_param8_default.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,read-only current frontend anchor copied into shard-local work tree
ex240,float_fp8,E4M3FN packed add,ex240|E4M3FN packed add|current same-sign GRS plus compact diff normalizer copied into shard|shared byte decode gap clamp and sign/magnitude selection|yosys_extra_opt_share_official_evaluate|exact_e4m3fn_add_high_plus_low|full_output_shared_paths,equivalent_low_value,ADP 33252 did not improve current frontend ADP 30090,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/aigs/ex240_current_same_grs_diff_param8_extra_opt_share.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/logs/ex240_current_same_grs_diff_param8_extra_opt_share.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,read-only current frontend anchor copied into shard-local work tree
ex240,float_fp8,E4M3FN packed add,ex240|E4M3FN packed add|current same-sign GRS plus compact diff normalizer copied into shard|shared byte decode gap clamp and sign/magnitude selection|yosys_no_internal_abc_official_evaluate|exact_e4m3fn_add_high_plus_low|full_output_shared_paths,equivalent_low_value,ADP 100440 did not improve current frontend ADP 30090,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/aigs/ex240_current_same_grs_diff_param8_no_internal_abc.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/logs/ex240_current_same_grs_diff_param8_no_internal_abc.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,read-only current frontend anchor copied into shard-local work tree
ex240,float_fp8,E4M3FN packed add,ex240|E4M3FN packed add|same-sign sig-gap delta plus diff-sign field correction table|shared field decode with explicit diff correction lookup|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_add_high_plus_low|same_delta_and_diff_field_table,equivalent_low_value,ADP 110320 did not improve current frontend ADP 30090,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/aigs/ex240_field_delta_diff_table_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/logs/ex240_field_delta_diff_table_abc_g_aig.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,materially different from current GRS normalizer; prior notes mark this direction low-value but useful as a recorded contrast
ex240,float_fp8,E4M3FN packed add,ex240|E4M3FN packed add|same-sign sig-gap delta plus diff-sign field correction table|shared field decode with explicit diff correction lookup|yosys_default_official_evaluate|exact_e4m3fn_add_high_plus_low|same_delta_and_diff_field_table,equivalent_low_value,ADP 111400 did not improve current frontend ADP 30090,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/aigs/ex240_field_delta_diff_table_default.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex240/logs/ex240_field_delta_diff_table_default.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,materially different from current GRS normalizer; prior notes mark this direction low-value but useful as a recorded contrast
ex244,float_fp8,E4M3FN packed hypot,ex244|E4M3FN packed hypot|current max magnitude plus max-eff delta BDD copied into shard|shared abs max/min decode and max-eff delta correction|yosys_abc_d18_official_evaluate|exact_e4m3fn_hypot_abs_high_low|max_plus_delta_shared_bdd,equivalent_low_value,ADP 12136 did not improve current frontend ADP 10234,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex244/aigs/ex244_current_maxeff_delta_bdd_abc_d18.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex244/logs/ex244_current_maxeff_delta_bdd_abc_d18.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,read-only current frontend anchor copied into shard-local work tree
ex244,float_fp8,E4M3FN packed hypot,ex244|E4M3FN packed hypot|current max magnitude plus max-eff delta BDD copied into shard|shared abs max/min decode and max-eff delta correction|yosys_abc_g_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|max_plus_delta_shared_bdd,equivalent_low_value,ADP 11544 did not improve current frontend ADP 10234,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex244/aigs/ex244_current_maxeff_delta_bdd_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/fp8-r8/ex244/logs/ex244_current_maxeff_delta_bdd_abc_g_aig.official_evaluate.log,fp8-r8,ex200_ex299_frontend_refgap_round8_20260612_1826,read-only current frontend anchor copied into shard-local work tree
