case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex221,ex221_fp16_exp2_semantic_sign_exp_field_defaults,fp16_exp2,fp16_exp2,semantic_sign_exp_field_defaults,fp16_exp2,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex221/verilog/ex221_fp16_exp2_semantic_sign_exp_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex221/aigs/ex221_fp16_exp2_semantic_sign_exp_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex221/metadata/ex221_fp16_exp2_semantic_sign_exp_field_defaults.json,1,1,OK,6980,22,153560,105655,1.453410,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex221/verilog/ex221_fp16_exp2_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522/ex221/aigs/ex221_fp16_exp2_semantic_sign_exp_field_defaults.aig,,9c9b0313080ca92a35b07c6cf22ff7c2ce818f475e6a613b4afec389ac8d07f7,2afb8c5fa28a34c7c4dfb1a3a965289b84fa30e7eacef89a888dd54a30b16e79,semantic_hybrid FP16 frontend candidate
ex222,ex222_fp16_exp10_sign_exp_default_expr_case,fp16_exp10,fp16_exp10,sign_exp_default_expr_case,fp16_exp10,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/verilog/ex222_fp16_exp10_sign_exp_default_expr_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/aigs/ex222_fp16_exp10_sign_exp_default_expr_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/metadata/ex222_fp16_exp10_sign_exp_default_expr_case.json,1,1,OK,10629,22,233838,173621,1.346830,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex222/verilog/ex222_fp16_exp10_sign_exp_default_expr_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex222/aigs/ex222_fp16_exp10_sign_exp_default_expr_case.aig,,513e4d16cba3bcbfca74c74cf4c5580665c8ff47812f3d99cd1a128e3a2b1707,52d5210821f3406591bd9125e7b70c2aff04a2dcf7def59b95e8fa5df93f7904,semantic_hybrid FP16 frontend candidate
ex222,ex222_fp16_exp10_exp_mant_pair_case,fp16_exp10,fp16_exp10,exp_mant_pair_case,fp16_exp10,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/verilog/ex222_fp16_exp10_exp_mant_pair_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/aigs/ex222_fp16_exp10_exp_mant_pair_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/metadata/ex222_fp16_exp10_exp_mant_pair_case.json,1,1,OK,10645,22,234190,173621,1.348858,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex224_frontend_fp16_semantic_20260606_2050/results/candidates.csv,ex220_ex224_frontend_fp16_semantic_20260606_2050,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex222/verilog/ex222_fp16_exp10_exp_mant_pair_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex222/aigs/ex222_fp16_exp10_exp_mant_pair_case.aig,,79797f9fffc06d6cd85956bf83bb7f6f5750dcb4e0eb741d0876fa040c93480d,b7c8a6f63b82d2ea25d0f188bc0698e8e67cc4417f68c898d3e6a734bc930ac8,structural_exact FP16 curated frontend candidate
ex222,ex222_fp16_exp10_sign_exp_mant_case,fp16_exp10,fp16_exp10,sign_exp_mant_case,fp16_exp10,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/verilog/ex222_fp16_exp10_sign_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/aigs/ex222_fp16_exp10_sign_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/metadata/ex222_fp16_exp10_sign_exp_mant_case.json,1,1,OK,10695,23,245985,173621,1.416793,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex224_frontend_fp16_semantic_20260606_2050/results/candidates.csv,ex220_ex224_frontend_fp16_semantic_20260606_2050,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex222/verilog/ex222_fp16_exp10_sign_exp_mant_case.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex222/aigs/ex222_fp16_exp10_sign_exp_mant_case.aig,,f64fbd7e1af58e004e08dc913f7d58e2c07718978c0e53f168752482421d292e,a0a903c877a5f9d08bddf8382601da013f7fba84546ff8d4ec15392a0707082b,structural_exact FP16 curated frontend candidate
ex222,ex222_fp16_exp10_semantic_sign_exp_field_defaults,fp16_exp10,fp16_exp10,semantic_sign_exp_field_defaults,fp16_exp10,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/verilog/ex222_fp16_exp10_semantic_sign_exp_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/aigs/ex222_fp16_exp10_semantic_sign_exp_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/metadata/ex222_fp16_exp10_semantic_sign_exp_field_defaults.json,1,1,OK,10720,23,246560,173621,1.420105,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex222/verilog/ex222_fp16_exp10_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522/ex222/aigs/ex222_fp16_exp10_semantic_sign_exp_field_defaults.aig,,86ce8c491f5490e67392ccfe57fa36e95762c305dff3304593b0b4d2e13e527e,d413097a28c5b92644079cdc58011c1d0c3330bdd827cfdedfa5db1450458953,semantic_hybrid FP16 frontend candidate
ex222,ex222_fp16_exp10_semantic_exp_delta_fields,fp16_exp10,fp16_exp10,semantic_exp_delta_fields,fp16_exp10,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/verilog/ex222_fp16_exp10_semantic_exp_delta_fields.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/aigs/ex222_fp16_exp10_semantic_exp_delta_fields.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex222/metadata/ex222_fp16_exp10_semantic_exp_delta_fields.json,1,1,OK,10690,24,256560,173621,1.477701,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex224_frontend_fp16_semantic_20260606_2050/results/candidates.csv,ex220_ex224_frontend_fp16_semantic_20260606_2050,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex222/verilog/ex222_fp16_exp10_semantic_exp_delta_fields.v,student/work/ex220_ex224_frontend_fp16_semantic_20260606_2050/ex222/aigs/ex222_fp16_exp10_semantic_exp_delta_fields.aig,,9dd7cb0d0042ea9a18f7f5694e59b08b8523bc005e0e80b70d547cdf564c9e89,5135c6bca2d13398ac7e6ded3bb15b6cb53afdc54b85557e8581d3d508c9ddf0,semantic_hybrid FP16 curated frontend candidate
ex223,ex223_nested_low15_hi5_synth_preset_aig,fp16_log,,truth-derived positive-normal nested mantissa LUT,ex223|fp16_log|truth-derived_positive-normal_nested_mantissa_LUT|shared_special_decode_plus_per-exp_high-bit_run_trees_and_nested_low_LUT|synth_preset_aig|abc_xf_official_evaluate|positive-normal_exp-group_high-bit_run_trees_plus_nested_low_LUT,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/verilog/ex223_nested_low15_hi5_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/aigs/ex223_nested_low15_hi5_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/metadata/ex223_nested_low15_hi5_synth_preset_aig.json,1,1,OK,10581,19,201039,120549,1.667695,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex223/verilog/ex223_nested_low15_hi5.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex223/aigs/ex223_nested_low15_hi5_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex223/official_eval/ex223_nested_low15_hi5_synth_preset_aig/ex223_nested_low15_hi5_synth_preset_aig.evaluate.py.log,0be52a44569a7727cee5defe05695c32d71ec1b7d0f96575d946fdb6d57e02f2,1831df2de199c8ff78a6a323d5a67d57aac936d534f40525c4112e778c5fb719,official evaluate.py OK
ex223,ex223_wrapper_hi2_single_keep_synth_preset_aig,fp16_log,,wrapper_hi2_single_keep,ex223|fp16_log|tighter_high_bit_wrapper|wrapper_hi2_single_keep|separate_top_two_output_bits_from_one_kept_low_group_around_current_source|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/verilog/ex223_wrapper_hi2_single_keep_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/aigs/ex223_wrapper_hi2_single_keep_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/metadata/ex223_wrapper_hi2_single_keep_synth_preset_aig.json,1,1,OK,10585,19,201115,120549,1.668326,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/verilog/ex223_r2_wrapper_hi2_single_keep.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/aigs/ex223_wrapper_hi2_single_keep_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/official_eval/ex223_wrapper_hi2_single_keep_synth_preset_aig/ex223_wrapper_hi2_single_keep_synth_preset_aig.evaluate.py.log,5d6c124713f096b8abbca465c62641036ed74acaafb7ada5f54a61411bce1cb8,2798afbe53d1e3d9006388215ba5ed0a863e481eb97472fa33b0a4e3400c94c8,split_hi2_single_keep
ex223,ex223_expbase_xor_low14_hi5_synth_preset_aig,fp16_log,,expbase_xor_low14_hi5,ex223|fp16_log|expbase_xor_nested_recut|expbase_xor_low14_hi5|shared_sign-exp_base_high_word_plus_exact_XOR_corrections_and_nested_low_LUT|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/verilog/ex223_expbase_xor_low14_hi5_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/aigs/ex223_expbase_xor_low14_hi5_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/metadata/ex223_expbase_xor_low14_hi5_synth_preset_aig.json,1,1,OK,10600,19,201400,120549,1.670690,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/verilog/ex223_r2_expbase_xor_low14_hi5.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/aigs/ex223_expbase_xor_low14_hi5_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/official_eval/ex223_expbase_xor_low14_hi5_synth_preset_aig/ex223_expbase_xor_low14_hi5_synth_preset_aig.evaluate.py.log,45db95a24b03a4d1120b849c1f04b5c00eb78095e90eb78b0795da684831364c,3d69dfa9bb47893b17be5a720a541d91064f1e7ec5bc25181a99c0989e8bff1d,"shared exponent base high bits XOR exact mantissa corrections plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=5; nested_lo=5; low_items=30720; b15:xor_runs=30,max=1,const=30; b14:xor_runs=32,max=2,const=28"
ex223,ex223_cofactor_bdd_bits15_11_synth_preset_aig,fp16_log,,cofactor_bdd_bits15_11,ex223|fp16_log|grouped_cofactor_bdd|cofactor_bdd_bits15_11|group_selected_bits_by_sign-exp_cofactor_before_reduced_mantissa_decision_tree|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/verilog/ex223_cofactor_bdd_bits15_11_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/aigs/ex223_cofactor_bdd_bits15_11_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/metadata/ex223_cofactor_bdd_bits15_11_synth_preset_aig.json,1,1,OK,10623,19,201837,120549,1.674315,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/verilog/ex223_r2_cofactor_bdd_bits15_11.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/aigs/ex223_cofactor_bdd_bits15_11_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/official_eval/ex223_cofactor_bdd_bits15_11_synth_preset_aig/ex223_cofactor_bdd_bits15_11_synth_preset_aig.evaluate.py.log,4b0162e88d66cf72445ce02d064dbcfc49a19830731557928e6e477916afb822,aa7ec96ca61c94639ed5fe81e0b821679b8a8fca2492cf26b1121537c2701dde,"grouped sign-exp cofactor reduced mantissa decision tree over selected bits 15,11; const_groups=58"
ex223,ex223_selected_run_bits15_11_synth_preset_aig,fp16_log,,selected_run_bits15_11,ex223|fp16_log|selected_multi_bit_predicates|selected_run_bits15_11|prune_selected_exact_output_cones_from_current_source_and_replace_with_shared_run_predicates|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/verilog/ex223_selected_run_bits15_11_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/aigs/ex223_selected_run_bits15_11_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/metadata/ex223_selected_run_bits15_11_synth_preset_aig.json,1,1,OK,10623,19,201837,120549,1.674315,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/verilog/ex223_r2_selected_run_bits15_11.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/aigs/ex223_selected_run_bits15_11_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex223/official_eval/ex223_selected_run_bits15_11_synth_preset_aig/ex223_selected_run_bits15_11_synth_preset_aig.evaluate.py.log,e7dcf75aa5bb1a8f83044ea774f955b3e6f57657746e767abee23c30bd1d05d8,11d7f4cb7e9a0e50fcf8e1e23edb9d2040baa7b8d921ba1b3f0c53cd6ed31916,"selected exact multi-bit run predicates over current source; b15:runs=64,max=1,const=64; b11:runs=78,max=6,const=58"
ex223,ex223_r86_truthroot_bit11_abc_g_aig,fp16_log,,positive-normal bit11 sign-exp mantissa root,ex223|fp16_log_truthroot_bit11_positive_normal_root|sign_exp_mantissa_run_root_for_bit11_over_frontend_best|single_exact_low_high_boundary_root|yosys_abc_g_aig|abc_xf_official_evaluate|not_r84_highword_not_r85_outputcluster,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/verilog/ex223_r86_truthroot_bit11_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/aigs/ex223_r86_truthroot_bit11_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex223/metadata/ex223_r86_truthroot_bit11_abc_g_aig.json,1,1,OK,10705,19,203395,120549,1.687239,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_truthroot_parallel_round86_20260613_2221/agent_shards/sub-fp16-int-root-r86/candidates.csv,frontend_truthroot_parallel_round86_20260613_2221,student/work/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/verilog/ex223_r86_truthroot_bit11.v,student/work/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/aigs/ex223_r86_truthroot_bit11_abc_g_aig.aig,student/runs/fp16/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/official_eval/ex223_r86_truthroot_bit11_abc_g_aig/ex223_r86_truthroot_bit11_abc_g_aig.evaluate.py.log,ed5366c1cd782814fce90a81da1c4db278362866d7f7c957e1082ce4a189ae61,083b51575bad2e7292cab49b476917f2d2718a67184a32118043090c818690f0,selected bits 11; official_aig=student/runs/fp16/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/official_eval/ex223_r86_truthroot_bit11_abc_g_aig/output/ex223.aig
ex224,ex224_cofactor_bdd_bits15_12_11_synth_preset_aig,fp16_log2,,cofactor_bdd_bits15_12_11,ex224|fp16_log2|grouped_cofactor_bdd|cofactor_bdd_bits15_12_11|group_selected_bits_by_sign-exp_cofactor_before_reduced_mantissa_decision_tree|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/verilog/ex224_cofactor_bdd_bits15_12_11_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/aigs/ex224_cofactor_bdd_bits15_12_11_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/metadata/ex224_cofactor_bdd_bits15_12_11_synth_preset_aig.json,1,1,OK,5844,16,93504,64708,1.445015,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/verilog/ex224_r2_cofactor_bdd_bits15_12_11.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/aigs/ex224_cofactor_bdd_bits15_12_11_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/official_eval/ex224_cofactor_bdd_bits15_12_11_synth_preset_aig/ex224_cofactor_bdd_bits15_12_11_synth_preset_aig.evaluate.py.log,4639890066ae0524d1ea696d3b011560b66da521921d270ea0bb8093584aabc7,73b1847167963412231bf5f8353d3ae52233e07d82bfab9e615322a88dd81df0,"grouped sign-exp cofactor reduced mantissa decision tree over selected bits 15,12,11; const_groups=59"
ex224,ex224_wrapper_hi1_single_keep_synth_preset_aig,fp16_log2,,wrapper_hi1_single_keep,ex224|fp16_log2|tighter_high_bit_wrapper|wrapper_hi1_single_keep|extend_prior_ex224_wrapper_win_with_adjacent_high-bit_group_boundaries|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/verilog/ex224_wrapper_hi1_single_keep_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/aigs/ex224_wrapper_hi1_single_keep_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/metadata/ex224_wrapper_hi1_single_keep_synth_preset_aig.json,1,1,OK,5848,16,93568,64708,1.446004,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/verilog/ex224_r2_wrapper_hi1_single_keep.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/aigs/ex224_wrapper_hi1_single_keep_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/official_eval/ex224_wrapper_hi1_single_keep_synth_preset_aig/ex224_wrapper_hi1_single_keep_synth_preset_aig.evaluate.py.log,8af9e3d80a767cd240f37fc2df1f00354273f4a21562f72b47f7c79efad0c80a,2ea5648d7791a5e05d323f99367ded50cf3cf8d2f110951bf8a773baf6ab3534,split_hi1_single_keep
ex224,ex224_selected_run_bits15_12_11_synth_preset_aig,fp16_log2,,selected_run_bits15_12_11,ex224|fp16_log2|selected_multi_bit_predicates|selected_run_bits15_12_11|prune_selected_exact_output_cones_from_current_source_and_replace_with_shared_run_predicates|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/verilog/ex224_selected_run_bits15_12_11_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/aigs/ex224_selected_run_bits15_12_11_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/metadata/ex224_selected_run_bits15_12_11_synth_preset_aig.json,1,1,OK,5853,16,93648,64708,1.447240,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/verilog/ex224_r2_selected_run_bits15_12_11.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/aigs/ex224_selected_run_bits15_12_11_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex224/official_eval/ex224_selected_run_bits15_12_11_synth_preset_aig/ex224_selected_run_bits15_12_11_synth_preset_aig.evaluate.py.log,0d7bf4cd22b3ae6cb76b1275643930aef814fa887bcedc600629008ff5c6b894,e5a0cc525c7cd9917f03ff4cc9588d72a19f38f8ee2327315920ad41fa7ec918,"selected exact multi-bit run predicates over current source; b15:runs=64,max=1,const=64; b12:runs=70,max=4,const=61; b11:runs=77,max=6,const=59"
ex224,ex224_log_nested_low12_hi6_abc_g_aig,positive-normal log-family nested mantissa seed,,log_nested_low12_hi6,ex224|fp16_log2 positive-normal log-family semantic shell|nested_hi_lo_mantissa_lut_high_bit_run_trees|shared_special_sign_exp_decode_per_exp_mantissa_runs|yosys_abc_g_aig|abc_xf_official_evaluate|high_bits_run_trees_low12_nested_hi6,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/verilog/ex224_log_nested_low12_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/aigs/ex224_log_nested_low12_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/metadata/ex224_log_nested_low12_hi6_abc_g_aig.json,1,1,OK,6014,16,96224,64708,1.487050,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/fp16-agent/candidates.csv,ex200_ex299_frontend_parallel_shared_20260612_1422,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/fp16-agent/ex224/verilog/ex224_log_nested_low12_hi6.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/fp16-agent/ex224/aigs/ex224_log_nested_low12_hi6_abc_g_aig.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/fp16-agent/ex224/logs/ex224_log_nested_low12_hi6_abc_g_aig_official_evaluate.log,082725037eb2c4c989a0813ee24cf19c96a89a7a4c8c8fcb03a196883540325e,50b48d60226e8eac53bfc77b892d5bb7f2905de875469d57b87e7a7df3df64f8,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; nested_hi=6; nested_lo=4; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=31,max=2,const=29; b13:runs=33,max=2,const=27; b12:runs=36,max=4,const=27"
ex224,ex224_nested_low12_hi5_synth_preset_aig,fp16_log2,,truth-derived positive-normal nested mantissa LUT,ex224|fp16_log2|truth-derived_positive-normal_nested_mantissa_LUT|shared_special_decode_plus_per-exp_high-bit_run_trees_and_nested_low_LUT|synth_preset_aig|abc_xf_official_evaluate|positive-normal_exp-group_high-bit_run_trees_plus_nested_low_LUT,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/verilog/ex224_nested_low12_hi5_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/aigs/ex224_nested_low12_hi5_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/metadata/ex224_nested_low12_hi5_synth_preset_aig.json,1,1,OK,5715,17,97155,64708,1.501437,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex224/verilog/ex224_nested_low12_hi5.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex224/aigs/ex224_nested_low12_hi5_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex224/official_eval/ex224_nested_low12_hi5_synth_preset_aig/ex224_nested_low12_hi5_synth_preset_aig.evaluate.py.log,afc2e6871130c0cf1019e59cceb7e3604663763d596cf85ebe9cc5bdbbc18e31,7dd0c13eb2882d397cf92b4599f3dd9aef19cf7e4f5145688b9b5ca343e6ba14,official evaluate.py OK
