case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,outcome,reason,evidence_path,next_action
ex242,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_compress2rs,current frontend AIG,ex242|frontend_synthflow_micro_from_current_best|abc_flow_abc_compress2rs|preserve_current_frontend_structure_rebalance_rewrite|abc_compress2rs|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_compress2rs_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex242,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_drwsat2,current frontend AIG,ex242|frontend_synthflow_micro_from_current_best|abc_flow_abc_drwsat2|preserve_current_frontend_structure_rebalance_rewrite|abc_drwsat2|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_drwsat2_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex244,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_resyn2,current frontend AIG,ex244|frontend_synthflow_micro_from_current_best|abc_flow_abc_resyn2|preserve_current_frontend_structure_rebalance_rewrite|abc_resyn2|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_resyn2_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex244,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_resyn2rs,current frontend AIG,ex244|frontend_synthflow_micro_from_current_best|abc_flow_abc_resyn2rs|preserve_current_frontend_structure_rebalance_rewrite|abc_resyn2rs|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_resyn2rs_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex244,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_compress2rs,current frontend AIG,ex244|frontend_synthflow_micro_from_current_best|abc_flow_abc_compress2rs|preserve_current_frontend_structure_rebalance_rewrite|abc_compress2rs|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_compress2rs_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex244,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_drwsat2,current frontend AIG,ex244|frontend_synthflow_micro_from_current_best|abc_flow_abc_drwsat2|preserve_current_frontend_structure_rebalance_rewrite|abc_drwsat2|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_drwsat2_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex240,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_resyn2,current frontend AIG,ex240|frontend_synthflow_micro_from_current_best|abc_flow_abc_resyn2|preserve_current_frontend_structure_rebalance_rewrite|abc_resyn2|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_resyn2_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex240,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_resyn2rs,current frontend AIG,ex240|frontend_synthflow_micro_from_current_best|abc_flow_abc_resyn2rs|preserve_current_frontend_structure_rebalance_rewrite|abc_resyn2rs|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_resyn2rs_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex240,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_compress2rs,current frontend AIG,ex240|frontend_synthflow_micro_from_current_best|abc_flow_abc_compress2rs|preserve_current_frontend_structure_rebalance_rewrite|abc_compress2rs|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_compress2rs_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
ex240,float_fp8,local-synthflow-r28,frontend synth-flow micro from current best,ABC flow abc_drwsat2,current frontend AIG,ex240|frontend_synthflow_micro_from_current_best|abc_flow_abc_drwsat2|preserve_current_frontend_structure_rebalance_rewrite|abc_drwsat2|official_evaluate|full_word,ABC_FAIL,ABC flow failed or evaluate.py did not return OK,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_drwsat2_from_frontend_best.evaluate.py.log,avoid this exact synth flow unless source changes
